country,year_month,arrivals,year,jet_fuel_usd_per_gallon,gdp_per_capita,log_arrivals,log_arrivals_diff,arrival_trend,is_covid_period
Thailand,2006-10-01,153450,2006,1.747,3331.32043511773,11.941130060047882,0.0696773676756095,Growth,False
Thailand,2006-11-01,164219,2006,1.7085,3331.32043511773,12.00895618185196,0.0678261218040781,Growth,False
Thailand,2006-12-01,198577,2006,1.8098,3331.32043511773,12.198932213211911,0.1899760313599507,Growth,False
Thailand,2007-01-01,161735,2007,1.646,3918.52817434581,11.99371447235968,-0.2052177408522304,High decline,False
Thailand,2007-02-01,147180,2007,1.725,3918.52817434581,11.89941160648059,-0.09430286587909,Moderate decline,False
Thailand,2007-03-01,160829,2007,1.8418,3918.52817434581,11.988096967724918,0.0886853612443268,Growth,False
Thailand,2007-04-01,156979,2007,2.0345,3918.52817434581,11.963867317422268,-0.0242296503026491,Moderate decline,False
Thailand,2007-05-01,146480,2007,2.0460000000000003,3918.52817434581,11.894644179348392,-0.0692231380738768,Moderate decline,False
Thailand,2007-06-01,156237,2007,2.0892,3918.52817434581,11.959129364137336,0.0644851847889445,Growth,False
Thailand,2007-07-01,162225,2007,2.13325,3918.52817434581,11.996739539489369,0.0376101753520323,Growth,False
Thailand,2007-08-01,155438,2007,2.098,3918.52817434581,11.954002217267568,-0.0427373222218019,Moderate decline,False
Thailand,2007-09-01,140676,2007,2.261,3918.52817434581,11.85421465285983,-0.0997875644077375,Moderate decline,False
Thailand,2007-10-01,163311,2007,2.34625,3918.52817434581,12.003411637375782,0.1491969845159531,Growth,False
Thailand,2007-11-01,164663,2007,2.661,3918.52817434581,12.011656240047554,0.0082446026717715,Stable,False
Thailand,2007-12-01,178989,2007,2.59975,3918.52817434581,12.095079630420642,0.0834233903730883,Growth,False
Thailand,2008-01-01,164062,2008,2.61575,4309.13509292986,12.007999684144387,-0.087079946276253,Moderate decline,False
Thailand,2008-02-01,152019,2008,2.7088,4309.13509292986,11.931760792016563,-0.076238892127824,Moderate decline,False
Thailand,2008-03-01,176684,2008,3.1325,4309.13509292986,12.082118105254956,0.1503573132383913,Growth,False
Thailand,2008-04-01,152979,2008,3.3475,4309.13509292986,11.938055936052296,-0.1440621692026606,High decline,False
Thailand,2008-05-01,155039,2008,3.6986,4309.13509292986,11.951431977155393,0.0133760411030969,Stable,False
Thailand,2008-06-01,152480,2008,3.87125,4309.13509292986,11.93478871888803,-0.0166432582673632,Stable,False
Thailand,2008-07-01,148372,2008,3.95825,4309.13509292986,11.907477912667966,-0.0273108062200631,Moderate decline,False
Thailand,2008-08-01,137978,2008,3.3259999999999996,4309.13509292986,11.83484953114072,-0.0726283815272452,Moderate decline,False
Thailand,2008-09-01,99197,2008,3.411,4309.13509292986,11.504863050880184,-0.329986480260537,High decline,False
Thailand,2008-10-01,129602,2008,2.365,4309.13509292986,11.772223494880004,0.26736044399982,Growth,False
Thailand,2008-11-01,112770,2008,1.8735,4309.13509292986,11.633105625226332,-0.1391178696536705,High decline,False
Thailand,2008-12-01,101534,2008,1.38175,4309.13509292986,11.528148996741717,-0.1049566284846186,High decline,False
Thailand,2009-01-01,121599,2009,1.4424,4135.43986952819,11.708484024796178,0.1803350280544631,Growth,False
Thailand,2009-02-01,109665,2009,1.25475,4135.43986952819,11.605185543395526,-0.1032984814006514,High decline,False
Thailand,2009-03-01,134602,2009,1.2605,4135.43986952819,11.810077554923383,0.2048920115278569,Growth,False
Thailand,2009-04-01,123331,2009,1.38275,4135.43986952819,11.722627076854414,-0.0874504780689697,Moderate decline,False
Thailand,2009-05-01,103112,2009,1.4614,4135.43986952819,11.543571055084616,-0.1790560217697976,High decline,False
Thailand,2009-06-01,118518,2009,1.80425,4135.43986952819,11.682820126756056,0.1392490716714398,Growth,False
Thailand,2009-07-01,116850,2009,1.7222000000000002,4135.43986952819,11.668646339967005,-0.0141737867890512,Stable,False
Thailand,2009-08-01,123153,2009,1.88975,4135.43986952819,11.721182763787905,0.0525364238208982,Growth,False
Thailand,2009-09-01,120269,2009,1.75275,4135.43986952819,11.69748617964467,-0.0236965841432326,Moderate decline,False
Thailand,2009-10-01,140533,2009,1.9170000000000005,4135.43986952819,11.85319761562186,0.1557114359771887,Growth,False
Thailand,2009-11-01,149276,2009,1.984,4135.43986952819,11.91355222043814,0.0603546048162808,Growth,False
Thailand,2009-12-01,167907,2009,1.9605,4135.43986952819,12.031165533679593,0.1176133132414527,Growth,False
Thailand,2010-01-01,162388,2010,2.0544,4973.86288823778,11.997743812353978,-0.0334217213256149,Moderate decline,False
Thailand,2010-02-01,145169,2010,1.9915,4973.86288823778,11.885653859956168,-0.1120899523978096,High decline,False
Thailand,2010-03-01,152912,2010,2.10025,4973.86288823778,11.93761787150596,0.0519640115497921,Growth,False
Thailand,2010-04-01,135764,2010,2.2306,4973.86288823778,11.818673363233636,-0.1189445082723246,High decline,False
Thailand,2010-05-01,106731,2010,2.063,4973.86288823778,11.578066929301016,-0.240606433932621,High decline,False
Thailand,2010-06-01,118092,2010,2.05825,4973.86288823778,11.679219260686986,0.1011523313859719,Growth,False
Thailand,2010-07-01,142478,2010,2.0208,4973.86288823778,11.86694288080719,0.1877236201202041,Growth,False
Thailand,2010-08-01,146474,2010,2.08825,4973.86288823778,11.894603217286082,0.0276603364788918,Growth,False
Thailand,2010-09-01,132630,2010,2.092,4973.86288823778,11.795318575488398,-0.0992846417976842,Moderate decline,False
Thailand,2010-10-01,156024,2010,2.2364,4973.86288823778,11.957765120552414,0.1624465450640162,Growth,False
Thailand,2010-11-01,153855,2010,2.3209999999999997,4973.86288823778,11.943765879409622,-0.0139992411427929,Stable,False
Thailand,2010-12-01,174932,2010,2.444,4973.86288823778,12.07215260596364,0.1283867265540177,Growth,False
Thailand,2011-01-01,170538,2011,2.61475,5373.6232832898,12.046713424773303,-0.025439181190336,Moderate decline,False
Thailand,2011-02-01,165197,2011,2.832,5373.6232832898,12.014893980097828,-0.0318194446754755,Moderate decline,False
Thailand,2011-03-01,190704,2011,3.117,5373.6232832898,12.15847776672249,0.1435837866246618,Growth,False
Thailand,2011-04-01,173747,2011,3.2442,5373.6232832898,12.065355497090923,-0.0931222696315643,Moderate decline,False
Thailand,2011-05-01,174268,2011,3.08225,5373.6232832898,12.068349623144236,0.002994126053311,Stable,False
Thailand,2011-06-01,173016,2011,3.0787500000000003,5373.6232832898,12.061139354752523,-0.0072102683917112,Stable,False
Thailand,2011-07-01,176800,2011,3.0956,5373.6232832898,12.08277442918568,0.0216350744331546,Growth,False
Thailand,2011-08-01,169074,2011,2.99575,5373.6232832898,12.03809176789068,-0.044682661294999,Moderate decline,False
Thailand,2011-09-01,169659,2011,2.9684,5373.6232832898,12.041545819203131,0.0034540513124508,Stable,False
Thailand,2011-10-01,176231,2011,2.9625,5373.6232832898,12.079550913445084,0.0380050942419529,Growth,False
Thailand,2011-11-01,116675,2011,3.0505,5373.6232832898,11.667147570818017,-0.4124033426270674,High decline,False
Thailand,2011-12-01,182567,2011,2.8868,5373.6232832898,12.11487250791909,0.4477249371010732,Growth,False
Thailand,2012-01-01,184385,2012,3.0869999999999997,5725.52802835463,12.124781241893569,0.0099087339744787,Stable,False
Thailand,2012-02-01,187689,2012,3.19175,5725.52802835463,12.142541616701742,0.0177603748081729,Stable,False
Thailand,2012-03-01,221593,2012,3.2552,5725.52802835463,12.308597644908687,0.1660560282069454,Growth,False
Thailand,2012-04-01,210459,2012,3.2262500000000003,5725.52802835463,12.257046138786793,-0.0515515061218945,Moderate decline,False
Thailand,2012-05-01,195579,2012,3.01425,5725.52802835463,12.183719668855955,-0.0733264699308371,Moderate decline,False
Thailand,2012-06-01,201515,2012,2.6968,5725.52802835463,12.213619099285577,0.0298994304296194,Growth,False
Thailand,2012-07-01,206623,2012,2.88375,5725.52802835463,12.23865115570564,0.0250320564200645,Growth,False
Thailand,2012-08-01,203864,2012,3.1384,5725.52802835463,12.22520838383865,-0.0134427718669893,Stable,False
Thailand,2012-09-01,182071,2012,3.19275,5725.52802835463,12.112151999875962,-0.1130563839626876,High decline,False
Thailand,2012-10-01,216101,2012,3.12975,5725.52802835463,12.283501169971546,0.1713491700955831,Growth,False
Thailand,2012-11-01,222200,2012,2.966,5725.52802835463,12.311333156187668,0.0278319862161211,Growth,False
Thailand,2012-12-01,243044,2012,2.94125,5725.52802835463,12.400997775890346,0.0896646197026793,Growth,False
Thailand,2013-01-01,220764,2013,3.0675,6018.08244729255,12.304849536613784,-0.0961482392765624,Moderate decline,False
Thailand,2013-02-01,201585,2013,3.229,6018.08244729255,12.213966407649274,-0.09088312896451,Moderate decline,False
Thailand,2013-03-01,244972,2013,2.9894000000000003,6018.08244729255,12.40889919728147,0.1949327896321957,Growth,False
Thailand,2013-04-01,237186,2013,2.816,6018.08244729255,12.376599922441416,-0.032299274840053,Moderate decline,False
Thailand,2013-05-01,226382,2013,2.7242,6018.08244729255,12.329979116850096,-0.0466208055913188,Moderate decline,False
Thailand,2013-06-01,233475,2013,2.7685,6018.08244729255,12.360830283977918,0.0308511671278211,Growth,False
Thailand,2013-07-01,223206,2013,2.886,6018.08244729255,12.315850390848416,-0.0449798931295024,Moderate decline,False
Thailand,2013-08-01,220472,2013,2.9936,6018.08244729255,12.303525981678886,-0.0123244091695298,Stable,False
Thailand,2013-09-01,216233,2013,2.944,6018.08244729255,12.28411180898722,-0.0194141726916647,Stable,False
Thailand,2013-10-01,217670,2013,2.8815,6018.08244729255,12.290735433408884,0.0066236244216622,Stable,False
Thailand,2013-11-01,216466,2013,2.8442,6018.08244729255,12.285188770212091,-0.0055466631967906,Stable,False
Thailand,2013-12-01,240114,2013,2.9535,6018.08244729255,12.38886908954734,0.1036803193352469,Growth,False
Thailand,2014-01-01,182679,2014,2.9302,5801.1978916205,12.115485793230963,-0.2733832963163767,High decline,False
Thailand,2014-02-01,166561,2014,2.969,5801.1978916205,12.023116887673233,-0.0923689055577305,Moderate decline,False
Thailand,2014-03-01,197077,2014,2.89175,5801.1978916205,12.191349794297269,0.1682329066240342,Growth,False
Thailand,2014-04-01,194988,2014,2.8905000000000003,5801.1978916205,12.180693297190777,-0.0106564971064901,Stable,False
Thailand,2014-05-01,183481,2014,2.868,5801.1978916205,12.119866398881562,-0.0608268983092141,Moderate decline,False
Thailand,2014-06-01,178202,2014,2.8835,5801.1978916205,12.09067301730042,-0.0291933815811411,Moderate decline,False
Thailand,2014-07-01,189501,2014,2.8152500000000003,5801.1978916205,12.15214958053555,0.0614765632351286,Growth,False
Thailand,2014-08-01,202662,2014,2.8402000000000003,5801.1978916205,12.219294845699295,0.0671452651637452,Growth,False
Thailand,2014-09-01,189562,2014,2.7425,5801.1978916205,12.15247142677497,-0.0668234189243257,Moderate decline,False
Thailand,2014-10-01,219254,2014,2.4758,5801.1978916205,12.297986154081691,0.1455147273067236,Growth,False
Thailand,2014-11-01,216839,2014,2.2915,5801.1978916205,12.28691042166838,-0.0110757324133121,Stable,False
Thailand,2014-12-01,254464,2014,1.82425,5801.1978916205,12.446914651136137,0.1600042294677557,Growth,False
Thailand,2015-01-01,226443,2015,1.5100000000000002,5688.85335397884,12.330248536605495,-0.1166661145306413,High decline,False
Thailand,2015-02-01,193655,2015,1.757,5688.85335397884,12.173833504387524,-0.1564150322179713,High decline,False
Thailand,2015-03-01,232179,2015,1.63325,5688.85335397884,12.355263904879564,0.1814304004920401,Growth,False
Thailand,2015-04-01,218425,2015,1.6655,5688.85335397884,12.294197985166296,-0.0610659197132683,Moderate decline,False
Thailand,2015-05-01,217988,2015,1.8374,5688.85335397884,12.292195294384587,-0.0020026907817083,Stable,False
Thailand,2015-06-01,239711,2015,1.73525,5688.85335397884,12.387189310066232,0.094994015681646,Growth,False
Thailand,2015-07-01,229653,2015,1.5608,5688.85335397884,12.344324753025898,-0.0428645570403354,Moderate decline,False
Thailand,2015-08-01,218523,2015,1.38325,5688.85335397884,12.2946465511359,-0.0496782018899981,Moderate decline,False
Thailand,2015-09-01,190988,2015,1.4,5688.85335397884,12.159965877829924,-0.1346806733059757,High decline,False
Thailand,2015-10-01,222996,2015,1.3912,5688.85335397884,12.31490911306165,0.1549432352317268,Growth,False
Thailand,2015-11-01,232068,2015,1.3305,5688.85335397884,12.3547857111503,0.0398765980886484,Growth,False
Thailand,2015-12-01,270512,2015,1.10075,5688.85335397884,12.508071738576747,0.1532860274264482,Growth,False
Thailand,2016-01-01,255251,2016,0.9456,5833.57715617098,12.450002653746957,-0.0580690848297926,Moderate decline,False
Thailand,2016-02-01,230720,2016,0.97225,5833.57715617098,12.34896013307872,-0.1010425206682335,High decline,False
Thailand,2016-03-01,271823,2016,1.071,5833.57715617098,12.512906398163908,0.1639462650851868,Growth,False
Thailand,2016-04-01,260779,2016,1.1298,5833.57715617098,12.471428584320217,-0.0414778138436933,Moderate decline,False
Thailand,2016-05-01,249849,2016,1.29225,5833.57715617098,12.4286120143629,-0.0428165699573135,Moderate decline,False
Thailand,2016-06-01,236316,2016,1.38075,5833.57715617098,12.372925171420196,-0.0556868429427055,Moderate decline,False
Thailand,2016-07-01,247904,2016,1.2896,5833.57715617098,12.420796853431629,0.0478716820114328,Growth,False
Thailand,2016-08-01,225691,2016,1.284,5833.57715617098,12.326922086069043,-0.0938747673625837,Moderate decline,False
Thailand,2016-09-01,206616,2016,1.325,5833.57715617098,12.2386172770059,-0.0883048090631444,Moderate decline,False
Thailand,2016-10-01,218518,2016,1.45975,5833.57715617098,12.294623669987448,0.0560063929815477,Growth,False
Thailand,2016-11-01,218301,2016,1.3515,5833.57715617098,12.293630123379582,-0.0009935466078658,Stable,False
Thailand,2016-12-01,263169,2016,1.4798,5833.57715617098,12.48055169034154,0.1869215669619564,Growth,False
Thailand,2017-01-01,244080,2017,1.51575,6413.09182530343,12.405251319390551,-0.0753003709509876,Moderate decline,False
Thailand,2017-02-01,234650,2017,1.54125,6413.09182530343,12.365850321222563,-0.0394009981679879,Moderate decline,False
Thailand,2017-03-01,269126,2017,1.4544,6413.09182530343,12.502934950405232,0.1370846291826684,Growth,False
Thailand,2017-04-01,260989,2017,1.50975,6413.09182530343,12.47223353982281,-0.0307014105824219,Moderate decline,False
Thailand,2017-05-01,248376,2017,1.40925,6413.09182530343,12.42269900601612,-0.0495345338066908,Moderate decline,False
Thailand,2017-06-01,254786,2017,1.3116,6413.09182530343,12.448179256115663,0.0254802500995463,Growth,False
Thailand,2017-07-01,253565,2017,1.40875,6413.09182530343,12.443375479402292,-0.0048037767133717,Stable,False
Thailand,2017-08-01,236990,2017,1.5335,6413.09182530343,12.375773225134246,-0.0676022542680474,Moderate decline,False
Thailand,2017-09-01,229789,2017,1.7836,6413.09182530343,12.344916775540044,-0.0308564495942018,Moderate decline,False
Thailand,2017-10-01,249238,2017,1.653,6413.09182530343,12.426163542231803,0.0812467666917609,Growth,False
Thailand,2017-11-01,257723,2017,1.751,6413.09182530343,12.45964064372495,0.033477101493144,Growth,False
Thailand,2017-12-01,288020,2017,1.8114,6413.09182530343,12.570785201151374,0.1111445574264244,Growth,False
Thailand,2018-01-01,270281,2018,1.948,7099.77650081458,12.507217437526071,-0.0635677636253024,Moderate decline,False
Thailand,2018-02-01,235198,2018,1.8625,7099.77650081458,12.368182991569094,-0.1390344459569767,High decline,False
Thailand,2018-03-01,277274,2018,1.8616,7099.77650081458,12.532761465938624,0.1645784743695291,Growth,False
Thailand,2018-04-01,266301,2018,2.011,7099.77650081458,12.492382526958323,-0.0403789389803002,Moderate decline,False
Thailand,2018-05-01,252335,2018,2.1545,7099.77650081458,12.43851284874948,-0.0538696782088443,Moderate decline,False
Thailand,2018-06-01,257421,2018,2.0978000000000003,7099.77650081458,12.458468155897869,0.019955307148388,Stable,False
Thailand,2018-07-01,257334,2018,2.0955,7099.77650081458,12.458130131009025,-0.000338024888844,Stable,False
Thailand,2018-08-01,243170,2018,2.118,7099.77650081458,12.401516066202104,-0.0566140648069186,Moderate decline,False
Thailand,2018-09-01,228825,2018,2.18925,7099.77650081458,12.34071279825298,-0.0608032679491241,Moderate decline,False
Thailand,2018-10-01,251299,2018,2.25975,7099.77650081458,12.434398744216166,0.0936859459631858,Growth,False
Thailand,2018-11-01,255376,2018,1.972,7099.77650081458,12.45049224792234,0.0160935037061733,Stable,False
Thailand,2018-12-01,288588,2018,1.7025,7099.77650081458,12.572755344415851,0.1222630964935138,Growth,False
Thailand,2019-01-01,259324,2019,1.762,7605.69657797759,12.46583352412755,-0.1069218202883028,High decline,False
Thailand,2019-02-01,229904,2019,1.89425,7605.69657797759,12.345417109468988,-0.1204164146585622,High decline,False
Thailand,2019-03-01,275441,2019,1.9072,7605.69657797759,12.526128728560565,0.1807116190915749,Growth,False
Thailand,2019-04-01,267618,2019,1.97725,7605.69657797759,12.49731586954804,-0.0288128590125218,Moderate decline,False
Thailand,2019-05-01,240039,2019,1.9724,7605.69657797759,12.388556689122431,-0.1087591804256078,High decline,False
Thailand,2019-06-01,258318,2019,1.81675,7605.69657797759,12.461946663067096,0.0733899739446641,Growth,False
Thailand,2019-07-01,256669,2019,1.90975,7605.69657797759,12.455542596029526,-0.0064040670375717,Stable,False
Thailand,2019-08-01,248222,2019,1.8168,7605.69657797759,12.422078786019515,-0.0334638100100104,Moderate decline,False
Thailand,2019-09-01,233413,2019,1.875,7605.69657797759,12.36056469565539,-0.0615140903641258,Moderate decline,False
Thailand,2019-10-01,254709,2019,1.864,7605.69657797759,12.447876996032305,0.0873123003769134,Growth,False
Thailand,2019-11-01,268198,2019,1.8276,7605.69657797759,12.49948079268036,0.051603796648056,Growth,False
Thailand,2019-12-01,295737,2019,1.88675,7605.69657797759,12.597225824830582,0.0977450321502235,Growth,False
Thailand,2020-01-01,269296,2020,1.7887999999999995,6985.64393892574,12.503566425365948,-0.0936593994646344,Moderate decline,False
Thailand,2020-02-01,158009,2020,1.51275,6985.64393892574,11.970407272412146,-0.533159152953802,High decline,False
Thailand,2022-04-01,65952,2022,3.888,6909.35281815827,11.096682483690186,0.5737481135240703,Growth,False
Thailand,2022-05-01,108138,2022,3.906,6909.35281815827,11.59116346822086,0.4944809845306732,Growth,False
Thailand,2022-06-01,132875,2022,4.13475,6909.35281815827,11.797164115644248,0.206000647423389,Growth,False
Thailand,2022-07-01,154381,2022,3.5507999999999997,6909.35281815827,11.94717885200586,0.1500147363616122,Growth,False
Thailand,2022-08-01,162275,2022,3.30925,6909.35281815827,11.99704770590167,0.0498688538958091,Growth,False
Thailand,2022-09-01,168072,2022,3.2976,6909.35281815827,12.032147738003465,0.0351000321017931,Growth,False
Thailand,2022-10-01,188712,2022,3.69025,6909.35281815827,12.14797732233946,0.1158295843359979,Growth,False
Thailand,2022-11-01,194279,2022,3.25575,6909.35281815827,12.177050549236222,0.0290732268967612,Growth,False
Thailand,2022-12-01,225584,2022,2.9064,6909.35281815827,12.326447874105142,0.1493973248689197,Growth,False
Thailand,2023-01-01,218226,2023,3.52725,7195.10130919449,12.293286502019448,-0.0331613720856953,Moderate decline,False
Thailand,2023-02-01,196200,2023,2.84025,7195.10130919449,12.1868898261134,-0.1063966759060477,High decline,False
Thailand,2023-03-01,228228,2023,2.706,7195.10130919449,12.33810040826966,0.1512105821562617,Growth,False
Thailand,2023-04-01,208237,2023,2.38375,7195.10130919449,12.24643213311058,-0.0916682751590798,Moderate decline,False
Thailand,2023-05-01,201556,2023,2.18,7195.10130919449,12.213822537390234,-0.0326095957203467,Moderate decline,False
Thailand,2023-06-01,214922,2023,2.2352,7195.10130919449,12.27803045058766,0.0642079131974249,Growth,False
Thailand,2023-07-01,227415,2023,2.45975,7195.10130919449,12.334531821183791,0.0565013705961323,Growth,False
Thailand,2023-08-01,206186,2023,2.97325,7195.10130919449,12.236533953012676,-0.0979978681711148,Moderate decline,False
Thailand,2023-09-01,197101,2023,3.1032,7195.10130919449,12.19147156669466,-0.0450623863180172,Moderate decline,False
Thailand,2023-10-01,222667,2023,2.8845,7195.10130919449,12.31343266085554,0.1219610941608806,Growth,False
Thailand,2023-11-01,218773,2023,2.77025,7195.10130919449,12.29578994154988,-0.0176427193056589,Stable,False
Thailand,2023-12-01,234375,2023,2.4224,7195.10130919449,12.364677675706812,0.0688877341569309,Growth,False
Thailand,2024-01-01,241208,2024,2.55225,7346.62022142185,12.393414910780992,0.0287372350741801,Growth,False
Thailand,2024-02-01,238636,2024,2.70975,7346.62022142185,12.382694657398806,-0.0107202533821855,Stable,False
Thailand,2024-03-01,264799,2024,2.5902000000000003,7346.62022142185,12.486726326602817,0.1040316692040086,Growth,False
Thailand,2024-04-01,235029,2024,2.61725,7346.62022142185,12.367464189767936,-0.1192621368348785,High decline,False
Thailand,2024-05-01,222001,2024,2.3866,7346.62022142185,12.310437165348777,-0.0570270244191615,Moderate decline,False
Thailand,2024-06-01,234730,2024,2.397,7346.62022142185,12.366191196422934,0.0557540310741586,Growth,False
Thailand,2024-07-01,237235,2024,2.45175,7346.62022142185,12.376806490026638,0.0106152936037045,Stable,False
Thailand,2024-08-01,225976,2024,2.1854,7346.62022142185,12.3281840779251,-0.0486224121015368,Moderate decline,False
Thailand,2024-09-01,212885,2024,1.98425,7346.62022142185,12.268507392786494,-0.0596766851386068,Moderate decline,False
Thailand,2024-10-01,227143,2024,2.072,7346.62022142185,12.33333505407172,0.0648276612852267,Growth,False
Thailand,2024-11-01,254727,2024,2.0536000000000003,7346.62022142185,12.447947662416334,0.114612608344613,Growth,False
Thailand,2024-12-01,279506,2024,2.0860000000000003,7346.62022142185,12.540779038252069,0.0928313758357344,Growth,False
United Kingdom,2005-01-01,61074,2005,1.3355,42240.2462987547,11.019841522680396,-0.0329514328393614,Moderate decline,False
United Kingdom,2005-02-01,52758,2005,1.33375,42240.2462987547,10.873470698607058,-0.1463708240733368,High decline,False
United Kingdom,2005-03-01,57574,2005,1.55225,42240.2462987547,10.96082635588846,0.0873556572814031,Growth,False
United Kingdom,2005-04-01,43820,2005,1.5774,42240.2462987547,10.687845613149458,-0.2729807427390032,High decline,False
United Kingdom,2005-05-01,43179,2005,1.469,42240.2462987547,10.67310954493078,-0.0147360682186779,Stable,False
United Kingdom,2005-06-01,55972,2005,1.6475,42240.2462987547,10.932606844675604,0.2594972997448241,Growth,False
United Kingdom,2005-07-01,61058,2005,1.6634,42240.2462987547,11.019579511084885,0.0869726664092791,Growth,False
United Kingdom,2005-08-01,55079,2005,1.82775,42240.2462987547,10.916523797267468,-0.1030557138174153,High decline,False
United Kingdom,2005-09-01,57168,2005,2.219,42240.2462987547,10.95374958026319,0.0372257829957227,Growth,False
United Kingdom,2005-10-01,60782,2005,2.42325,42240.2462987547,11.015048971490447,0.0612993912272568,Growth,False
United Kingdom,2005-11-01,55337,2005,1.7225,42240.2462987547,10.92119704153538,-0.0938519299550684,Moderate decline,False
United Kingdom,2005-12-01,59882,2005,1.7108,42240.2462987547,11.000131238109391,0.0789341965740142,Growth,False
United Kingdom,2006-01-01,60757,2006,1.812,44695.161023424,11.0146375809022,0.0145063427928064,Stable,False
United Kingdom,2006-02-01,54745,2006,1.763,44695.161023424,10.910441319307523,-0.1041962615946747,High decline,False
United Kingdom,2006-03-01,53204,2006,1.8674,44695.161023424,10.881888860473186,-0.0285524588343388,Moderate decline,False
United Kingdom,2006-04-01,46976,2006,2.073,44695.161023424,10.757392111974188,-0.1244967484989985,High decline,False
United Kingdom,2006-05-01,42315,2006,2.069,44695.161023424,10.652896912104206,-0.1044951998699819,High decline,False
United Kingdom,2006-06-01,55715,2006,2.0808,44695.161023424,10.928004689481154,0.2751077773769488,Growth,False
United Kingdom,2006-07-01,66288,2006,2.1505,44695.161023424,11.101764164317183,0.1737594748360287,Growth,False
United Kingdom,2006-08-01,59556,2006,2.15275,44695.161023424,10.994672325375442,-0.1070918389417414,High decline,False
United Kingdom,2006-09-01,61131,2006,1.8534,44695.161023424,11.020774381469046,0.0261020560936042,Growth,False
United Kingdom,2006-10-01,66574,2006,1.747,44695.161023424,11.106069389915923,0.0852950084468773,Growth,False
United Kingdom,2006-11-01,60256,2006,1.7085,44695.161023424,11.00635743145688,-0.0997119584590446,Moderate decline,False
United Kingdom,2006-12-01,66133,2006,1.8098,44695.161023424,11.099423144829515,0.0930657133726384,Growth,False
United Kingdom,2007-01-01,62540,2007,1.646,50629.0799172887,11.043561631011832,-0.0558615138176854,Moderate decline,False
United Kingdom,2007-02-01,54481,2007,1.725,50629.0799172887,10.905607296014702,-0.1379543349971292,High decline,False
United Kingdom,2007-03-01,57237,2007,1.8418,50629.0799172887,10.95495582139542,0.0493485253807186,Growth,False
United Kingdom,2007-04-01,45498,2007,2.0345,50629.0799172887,10.72542364792899,-0.2295321734664313,High decline,False
United Kingdom,2007-05-01,43459,2007,2.0460000000000003,50629.0799172887,10.679573243881636,-0.0458504040473535,Moderate decline,False
United Kingdom,2007-06-01,55303,2007,2.0892,50629.0799172887,10.920582435586892,0.2410091917052561,Growth,False
United Kingdom,2007-07-01,62617,2007,2.13325,50629.0799172887,11.044792085716162,0.1242096501292699,Growth,False
United Kingdom,2007-08-01,60217,2007,2.098,50629.0799172887,11.005709983458368,-0.0390821022577956,Moderate decline,False
United Kingdom,2007-09-01,60357,2007,2.261,50629.0799172887,11.008032209857346,0.002322226398979,Stable,False
United Kingdom,2007-10-01,64881,2007,2.34625,50629.0799172887,11.080310101740798,0.0722778918834521,Growth,False
United Kingdom,2007-11-01,61480,2007,2.661,50629.0799172887,11.026467197652533,-0.053842904088265,Moderate decline,False
United Kingdom,2007-12-01,64291,2007,2.59975,50629.0799172887,11.07117493153335,0.0447077338808163,Growth,False
United Kingdom,2008-01-01,64498,2008,2.61575,47652.4030691881,11.074389494551175,0.0032145630178259,Stable,False
United Kingdom,2008-02-01,58668,2008,2.7088,47652.4030691881,10.979649712366646,-0.0947397821845292,Moderate decline,False
United Kingdom,2008-03-01,63031,2008,3.1325,47652.4030691881,11.051381947842192,0.0717322354755456,Growth,False
United Kingdom,2008-04-01,47933,2008,3.3475,47652.4030691881,10.777559481473872,-0.2738224663683191,High decline,False
United Kingdom,2008-05-01,47698,2008,3.6986,47652.4030691881,10.772644747276225,-0.0049147341976478,Stable,False
United Kingdom,2008-06-01,57848,2008,3.87125,47652.4030691881,10.965574159854787,0.1929294125785627,Growth,False
United Kingdom,2008-07-01,68201,2008,3.95825,47652.4030691881,11.130214506480655,0.1646403466258679,Growth,False
United Kingdom,2008-08-01,64759,2008,3.3259999999999996,47652.4030691881,11.078427966041712,-0.0517865404389432,Moderate decline,False
United Kingdom,2008-09-01,66557,2008,3.411,47652.4030691881,11.105814002363926,0.0273860363222144,Growth,False
United Kingdom,2008-10-01,71666,2008,2.365,47652.4030691881,11.179771716072842,0.073957713708916,Growth,False
United Kingdom,2008-11-01,60629,2008,1.8735,47652.4030691881,11.012528605444684,-0.1672431106281582,High decline,False
United Kingdom,2008-12-01,66259,2008,1.38175,47652.4030691881,11.101326583678423,0.0887979782337407,Growth,False
United Kingdom,2009-01-01,63598,2009,1.4424,39009.3715547821,11.06033730229288,-0.0409892813855439,Moderate decline,False
United Kingdom,2009-02-01,54499,2009,1.25475,39009.3715547821,10.905937631859144,-0.1543996704337367,High decline,False
United Kingdom,2009-03-01,53207,2009,1.2605,39009.3715547821,10.881945245621354,-0.0239923862377899,Moderate decline,False
United Kingdom,2009-04-01,47807,2009,1.38275,39009.3715547821,10.774927351272389,-0.1070178943489672,High decline,False
United Kingdom,2009-05-01,45375,2009,1.4614,39009.3715547821,10.722716571567153,-0.052210779705236,Moderate decline,False
United Kingdom,2009-06-01,54625,2009,1.80425,39009.3715547821,10.90824693239789,0.1855303608307394,Growth,False
United Kingdom,2009-07-01,62764,2009,1.7222000000000002,39009.3715547821,11.04713693967896,0.1388900072810681,Growth,False
