jet_fuel_usd_per_gallon,fuel_lag1,fuel_lag2,fuel_lag3,fuel_change_3m,fuel_change_6m,fuel_volatility_6m,gdp_per_capita,gdp_yoy_change,lcc_share,month,quarter,is_peak_season,log_arrivals_diff,country,year_month
2.9936,2.886,2.7685,2.7242,9.889141766390107,-7.2901827191080955,0.11310790865363039,10713.6407638899,1.066605783468555,0.8,8,3,1,0.0833153637042922,Malaysia,2013-08-01
2.944,2.9936,2.886,2.7685,6.339172837276497,-1.5186994045627955,0.10411817164484155,10713.6407638899,1.066605783468555,0.8,9,3,0,-0.0848261869781588,Malaysia,2013-09-01
2.8815,2.944,2.9936,2.886,-0.15592515592516287,2.325994318181812,0.10258553504270448,10713.6407638899,1.066605783468555,0.8,10,4,0,0.0196041565623907,Malaysia,2013-10-01
2.8442,2.8815,2.944,2.9936,-4.9906467129877115,4.4049629248953615,0.07812164872810765,10713.6407638899,1.066605783468555,0.8,11,4,0,0.0682815633661757,Malaysia,2013-11-01
2.9535,2.8442,2.8815,2.944,0.3226902173913082,6.682318945277221,0.0555873966530572,10713.6407638899,1.066605783468555,0.8,12,4,1,0.1568009820742713,Malaysia,2013-12-01
2.9302,2.9535,2.8442,2.8815,1.6900919659899483,1.531531531531538,0.053526890438335833,11013.3107334403,2.797088087556854,0.8,1,1,0,-0.2810165053378632,Malaysia,2014-01-01
2.969,2.9302,2.9535,2.8442,4.387877083186842,-0.821753073222875,0.04781259248354591,11013.3107334403,2.797088087556854,0.8,2,1,0,0.0788476087527954,Malaysia,2014-02-01
2.89175,2.969,2.9302,2.9535,-2.090739800237007,-1.774796195652173,0.04741112123399269,11013.3107334403,2.797088087556854,0.8,3,1,0,0.04488523128642,Malaysia,2014-03-01
2.8905000000000003,2.89175,2.969,2.9302,-1.354856323800413,0.3123373243102634,0.04639638365933642,11013.3107334403,2.797088087556854,0.8,4,2,0,-0.0848816943445172,Malaysia,2014-04-01
2.868,2.8905000000000003,2.89175,2.969,-3.401818794206801,0.8367906616974841,0.03987769322145289,11013.3107334403,2.797088087556854,0.8,5,2,0,0.0029297564434767,Malaysia,2014-05-01
2.8835,2.868,2.8905000000000003,2.89175,-0.2852943719201084,-2.370069409175546,0.03727372287100359,11013.3107334403,2.797088087556854,0.8,6,2,1,0.132069869074046,Malaysia,2014-06-01
2.8152500000000003,2.8835,2.868,2.8905000000000003,-2.6033558207922525,-3.9229404136236434,0.049552917842085445,11013.3107334403,2.797088087556854,0.8,7,3,1,-0.138167198108885,Malaysia,2014-07-01
2.8402000000000003,2.8152500000000003,2.8835,2.868,-0.9693165969316464,-4.338160996968665,0.03100663907398853,11013.3107334403,2.797088087556854,0.8,8,3,1,0.0035742354711594,Malaysia,2014-08-01
2.7425,2.8402000000000003,2.8152500000000003,2.8835,-4.889890757759662,-5.16123454655485,0.055399191480243845,11013.3107334403,2.797088087556854,0.8,9,3,0,-0.0471808996091844,Malaysia,2014-09-01
2.4758,2.7425,2.8402000000000003,2.8152500000000003,-12.057543735014665,-14.346998789136833,0.15281828997210506,11013.3107334403,2.797088087556854,0.8,10,4,0,0.0396882700280123,Malaysia,2014-10-01
2.2915,2.4758,2.7425,2.8402000000000003,-19.31906203788466,-20.101115760111565,0.23737827705303086,11013.3107334403,2.797088087556854,0.8,11,4,0,0.0326331711591745,Malaysia,2014-11-01
1.82425,2.2915,2.4758,2.7425,-33.482224247948956,-36.734870816715805,0.39359939786539255,11013.3107334403,2.797088087556854,0.8,12,4,1,0.205181418939448,Malaysia,2014-12-01
1.5100000000000002,1.82425,2.2915,2.4758,-39.009613054366255,-46.363555634490716,0.5228394078650414,9648.6797937523,-12.390742191124215,0.8,1,1,0,-0.2626763652713251,Malaysia,2015-01-01
1.757,1.5100000000000002,1.82425,2.2915,-23.32533275147284,-38.13815928455744,0.4759182742341391,9648.6797937523,-12.390742191124215,0.8,2,1,0,-0.0439519368347127,Malaysia,2015-02-01
1.63325,1.757,1.5100000000000002,1.82425,-10.470056187474297,-40.446672743846854,0.3828461766819698,9648.6797937523,-12.390742191124215,0.8,3,1,0,0.1638790832685828,Malaysia,2015-03-01
1.6655,1.63325,1.757,1.5100000000000002,10.2980132450331,-32.72881492850795,0.27264069762235177,9648.6797937523,-12.390742191124215,0.8,4,2,0,-0.0721283667431347,Malaysia,2015-04-01
1.8374,1.6655,1.63325,1.757,4.575981787137162,-19.81671394283221,0.12584634149100102,9648.6797937523,-12.390742191124215,0.8,5,2,0,0.0345243728056274,Malaysia,2015-05-01
1.73525,1.8374,1.6655,1.63325,6.245216592683289,-4.878717281074407,0.11356382199745527,9648.6797937523,-12.390742191124215,0.8,6,2,1,0.1073557860198075,Malaysia,2015-06-01
1.5608,1.73525,1.8374,1.6655,-6.2864004803362405,3.36423841059601,0.09835988511584905,9648.6797937523,-12.390742191124215,0.8,7,3,1,-0.0635891708509763,Malaysia,2015-07-01
1.38325,1.5608,1.73525,1.8374,-24.716991400892564,-21.27205463858849,0.15545281411627757,9648.6797937523,-12.390742191124215,0.8,8,3,1,0.0579250966485904,Malaysia,2015-08-01
1.4,1.38325,1.5608,1.73525,-19.319982711424867,-14.281340884739024,0.18297866997732307,9648.6797937523,-12.390742191124215,0.8,9,3,0,-0.098030690191031,Malaysia,2015-09-01
1.3912,1.4,1.38325,1.5608,-10.866222450025631,-16.469528670069046,0.19623738855445033,9648.6797937523,-12.390742191124215,0.8,10,4,0,0.0038460921034406,Malaysia,2015-10-01
1.3305,1.3912,1.4,1.38325,-3.813482739924101,-27.587895939915096,0.15273328932053645,9648.6797937523,-12.390742191124215,0.8,11,4,0,0.0387023370063559,Malaysia,2015-11-01
1.10075,1.3305,1.3912,1.4,-21.375,-36.56533640685781,0.14933747910913453,9648.6797937523,-12.390742191124215,0.8,12,4,1,0.1662890235231398,Malaysia,2015-12-01
0.9456,1.10075,1.3305,1.3912,-32.02990224266819,-39.41568426447976,0.19035207380011648,9476.53409809923,-1.7841373051320275,0.8,1,1,0,-0.1621812552353265,Malaysia,2016-01-01
0.97225,0.9456,1.10075,1.3305,-26.925967681322817,-29.712633291162128,0.20949160365037373,9476.53409809923,-1.7841373051320275,0.8,2,1,0,0.0173493490669205,Malaysia,2016-02-01
1.071,0.97225,0.9456,1.10075,-2.7027027027026973,-23.5,0.18519578468926393,9476.53409809923,-1.7841373051320275,0.8,3,1,0,0.0623124693241088,Malaysia,2016-03-01
1.1298,1.071,0.97225,0.9456,19.479695431472077,-18.78953421506614,0.13755067429862253,9476.53409809923,-1.7841373051320275,0.8,4,2,0,-0.0629340453439759,Malaysia,2016-04-01
1.29225,1.1298,1.071,0.97225,32.91334533299049,-2.8748590755355186,0.12453765193709793,9476.53409809923,-1.7841373051320275,0.8,5,2,0,0.0642801792263334,Malaysia,2016-05-01
1.38075,1.29225,1.1298,1.071,28.921568627450988,25.437201907790154,0.1740962188465683,9476.53409809923,-1.7841373051320275,0.8,6,2,1,-0.0244144596006261,Malaysia,2016-06-01
1.2896,1.38075,1.29225,1.1298,14.144096300230146,36.37901861252115,0.15617793298031996,9476.53409809923,-1.7841373051320275,0.8,7,3,1,0.0320034690442661,Malaysia,2016-07-01
1.284,1.2896,1.38075,1.29225,-0.6384213580963305,32.06479814862433,0.116303652851799,9476.53409809923,-1.7841373051320275,0.8,8,3,1,-0.018324415678613,Malaysia,2016-08-01
1.325,1.284,1.2896,1.38075,-4.037660691653089,23.71615312791784,0.08356733612286323,9476.53409809923,-1.7841373051320275,0.8,9,3,0,-0.0440923677402373,Malaysia,2016-09-01
1.45975,1.325,1.284,1.2896,13.194013647642677,29.204283944060915,0.06952607724207792,9476.53409809923,-1.7841373051320275,0.8,10,4,0,0.0316309420246732,Malaysia,2016-10-01
1.3515,1.45975,1.325,1.284,5.257009345794383,4.58502611723739,0.0657378252353342,9476.53409809923,-1.7841373051320275,0.8,11,4,0,0.0029676039117187,Malaysia,2016-11-01
1.4798,1.3515,1.45975,1.325,11.683018867924533,7.1736375158428345,0.08507054964364154,9476.53409809923,-1.7841373051320275,0.8,12,4,1,0.1520752841900581,Malaysia,2016-12-01
1.51575,1.4798,1.3515,1.45975,3.836273334475071,17.53644540942927,0.09458097941272935,9862.54806612235,4.073366528597688,0.8,1,1,0,-0.1437107288107242,Malaysia,2017-01-01
1.54125,1.51575,1.4798,1.3515,14.03995560488347,20.035046728971963,0.0881350407991678,9862.54806612235,4.073366528597688,0.8,2,1,0,-0.010143281587867,Malaysia,2017-02-01
1.4544,1.54125,1.51575,1.4798,-1.7164481686714472,9.766037735849054,0.06573431942299411,9862.54806612235,4.073366528597688,0.8,3,1,0,0.0732469426204964,Malaysia,2017-03-01
1.50975,1.4544,1.54125,1.51575,-0.3958436417615063,3.425244048638443,0.06775815387590528,9862.54806612235,4.073366528597688,0.8,4,2,0,-0.0129654254413917,Malaysia,2017-04-01
1.40925,1.50975,1.4544,1.54125,-8.564476885644778,4.2730299667036675,0.04779883541124015,9862.54806612235,4.073366528597688,0.8,5,2,0,0.0086513595982715,Malaysia,2017-05-01
1.3116,1.40925,1.50975,1.4544,-9.8184818481848,-11.366400864981753,0.08574400270575339,9862.54806612235,4.073366528597688,0.8,6,2,1,0.0319583232350115,Malaysia,2017-06-01
1.40875,1.3116,1.40925,1.50975,-6.689849312800133,-7.059211611413496,0.08213221454868347,9862.54806612235,4.073366528597688,0.8,7,3,1,-0.008505963866364,Malaysia,2017-07-01
1.5335,1.40875,1.3116,1.40925,8.816746496363326,-0.5028386050283773,0.08024495467008698,9862.54806612235,4.073366528597688,0.8,8,3,1,0.0164127240154385,Malaysia,2017-08-01
1.7836,1.5335,1.40875,1.3116,35.98658127477889,22.63476347634765,0.16333208936602384,9862.54806612235,4.073366528597688,0.8,9,3,0,-0.0859443560084667,Malaysia,2017-09-01
1.653,1.7836,1.5335,1.40875,17.338065661047033,9.48832588176851,0.1762726373169435,9862.54806612235,4.073366528597688,0.8,10,4,0,0.070263049235244,Malaysia,2017-10-01
1.751,1.653,1.7836,1.5335,14.18324095207042,24.250487848146186,0.18936876656408733,9862.54806612235,4.073366528597688,0.8,11,4,0,-0.0113400903633635,Malaysia,2017-11-01
1.8114,1.751,1.653,1.7836,1.5586454361964375,38.1061299176578,0.1584923586486221,9862.54806612235,4.073366528597688,0.8,12,4,1,0.1571446595451551,Malaysia,2017-12-01
1.948,1.8114,1.751,1.653,17.846339987900773,38.278615794143754,0.14164871690207115,10901.8019954421,10.53737758591582,0.8,1,1,0,-0.1712363243569612,Malaysia,2018-01-01
1.8625,1.948,1.8114,1.751,6.367789834380355,21.45418976198239,0.10020392041566821,10901.8019954421,10.53737758591582,0.8,2,1,0,-0.0588420445604445,Malaysia,2018-02-01
1.8616,1.8625,1.948,1.8114,2.771337087335768,4.37317784256559,0.10243898509195373,10901.8019954421,10.53737758591582,0.8,3,1,0,0.1354361174469414,Malaysia,2018-03-01
2.011,1.8616,1.8625,1.948,3.234086242299794,21.65759225650332,0.09335780095954838,10901.8019954421,10.53737758591582,0.8,4,2,0,-0.0261951504353294,Malaysia,2018-04-01
2.1545,2.011,1.8616,1.8625,15.677852348993282,23.043974871502005,0.12632697257514883,10901.8019954421,10.53737758591582,0.8,5,2,0,-0.0349763467735577,Malaysia,2018-05-01
2.0978000000000003,2.1545,2.011,1.8616,12.688010313708652,15.810974936513222,0.12134691865337538,10901.8019954421,10.53737758591582,0.8,6,2,1,0.0584835777138774,Malaysia,2018-06-01
2.0955,2.0978000000000003,2.1545,2.011,4.201889607160614,7.571868583162211,0.12616794230971987,10901.8019954421,10.53737758591582,0.8,7,3,1,-0.0034616995524956,Malaysia,2018-07-01
2.118,2.0955,2.0978000000000003,2.1545,-1.6941285681132623,13.718120805369116,0.10646045275125389,10901.8019954421,10.53737758591582,0.8,8,3,1,0.0087058860688404,Malaysia,2018-08-01
2.18925,2.118,2.0955,2.0978000000000003,4.35932882066925,17.60045122475291,0.060792766154110695,10901.8019954421,10.53737758591582,0.8,9,3,0,-0.0681542353885529,Malaysia,2018-09-01
2.25975,2.18925,2.118,2.0955,7.838224767358626,12.369467926404765,0.06370001308216672,10901.8019954421,10.53737758591582,0.8,10,4,0,0.0236003352683198,Malaysia,2018-10-01
1.972,2.25975,2.18925,2.118,-6.893295561850799,-8.470642840566256,0.09726407353181177,10901.8019954421,10.53737758591582,0.8,11,4,0,0.0124041972594852,Malaysia,2018-11-01
1.7025,1.972,2.25975,2.18925,-22.233641658102087,-18.843550386118814,0.19833908254973018,10901.8019954421,10.53737758591582,0.8,12,4,1,0.1432666333895511,Malaysia,2018-12-01
1.762,1.7025,1.972,2.25975,-22.026772873105426,-15.915056072536382,0.22940873276026125,10920.191763972,0.16868558553519986,0.8,1,1,0,-0.2128040059381319,Malaysia,2019-01-01
1.89425,1.762,1.7025,1.972,-3.942697768762682,-10.56421152030217,0.22464101454691918,10920.191763972,0.16868558553519986,0.8,2,1,0,0.0277402862303244,Malaysia,2019-02-01
1.9072,1.89425,1.762,1.7025,12.023494860499273,-12.883407559666548,0.19552408206323182,10920.191763972,0.16868558553519986,0.8,3,1,0,0.0647453949156542,Malaysia,2019-03-01
1.97725,1.9072,1.89425,1.762,12.21623155505107,-12.501382896338086,0.11277843322197294,10920.191763972,0.16868558553519986,0.8,4,2,0,-0.0015083983943871,Malaysia,2019-04-01
1.9724,1.97725,1.9072,1.89425,4.1256433944832915,0.020283975659229903,0.112851449555022,10920.191763972,0.16868558553519986,0.8,5,2,0,-0.0207211464456751,Malaysia,2019-05-01
1.81675,1.9724,1.97725,1.9072,-4.742554530201337,6.710719530102804,0.08537987711791088,10920.191763972,0.16868558553519986,0.8,6,2,1,0.0652556847224783,Malaysia,2019-06-01
1.90975,1.81675,1.9724,1.97725,-3.4138323429004913,8.385357548240634,0.05884933871055336,10920.191763972,0.16868558553519986,0.8,7,3,1,-0.012723475776287,Malaysia,2019-07-01
1.8168,1.90975,1.81675,1.9724,-7.888866355708779,-4.088689454929395,0.07100566702737775,10920.191763972,0.16868558553519986,0.8,8,3,1,0.029072314966644,Malaysia,2019-08-01
1.875,1.8168,1.90975,1.81675,3.2062749415164404,-1.688338926174493,0.07156952854860464,10920.191763972,0.16868558553519986,0.8,9,3,0,-0.0826533281291777,Malaysia,2019-09-01
1.864,1.875,1.8168,1.90975,-2.3956015185233603,-5.727652041977482,0.0593160068334816,10920.191763972,0.16868558553519986,0.8,10,4,0,0.0010245066334295,Malaysia,2019-10-01
1.8276,1.864,1.875,1.8168,0.5944517833553542,-7.341310079091468,0.0376411742644023,10920.191763972,0.16868558553519986,0.8,11,4,0,0.0210105977343051,Malaysia,2019-11-01
1.88675,1.8276,1.864,1.875,0.6266666666666643,3.8530342644832682,0.03544467049740633,10920.191763972,0.16868558553519986,0.8,12,4,1,0.1527493285867116,Malaysia,2019-12-01
1.7887999999999995,1.88675,1.8276,1.864,-4.034334763948532,-6.333289697604427,0.03805299484495045,9957.52626697613,-8.815463297740834,0.8,1,1,0,-0.1242775948745968,Malaysia,2020-01-01
1.51275,1.7887999999999995,1.88675,1.8276,-17.22751149047931,-16.735468956406862,0.14163849994500108,9957.52626697613,-8.815463297740834,0.8,2,1,0,-0.5347519696111345,Malaysia,2020-02-01
3.69025,3.2976,3.30925,3.5507999999999997,3.9272839923397473,-5.0861625514403315,0.33234142597133354,11754.5678336248,7.640672322308317,0.8,10,4,0,0.0311728971851028,Malaysia,2022-10-01
3.25575,3.69025,3.2976,3.30925,-1.6166805167334042,-16.64746543778802,0.33740783136533764,11754.5678336248,7.640672322308317,0.8,11,4,0,-0.0091785618199597,Malaysia,2022-11-01
2.9064,3.25575,3.69025,3.2976,-11.863173216885004,-29.707962996553604,0.2701157333749024,11754.5678336248,7.640672322308317,0.8,12,4,1,0.2440096830075315,Malaysia,2022-12-01
3.52725,2.9064,3.25575,3.69025,-4.4170449156561205,-0.6632308212233817,0.26649987929952507,11386.0395636528,4.265930578414645,0.8,1,1,0,-0.1151170236684553,Malaysia,2023-01-01
2.84025,3.52725,2.9064,3.25575,-12.762036397143506,-14.17239555790587,0.334332597373726,11386.0395636528,14.34606606476445,0.8,2,1,0,-0.0637391715268407,Malaysia,2023-02-01
2.706,2.84025,3.52725,2.9064,-6.89512799339389,-17.940320232896656,0.39941980630241997,11386.0395636528,14.34606606476445,0.8,3,1,0,0.0936634655200325,Malaysia,2023-03-01
2.38375,2.706,2.84025,3.52725,-32.41902331844921,-35.4041054129124,0.4049046760246964,11386.0395636528,-3.135191996746989,0.8,4,2,0,0.0105633632478561,Malaysia,2023-04-01
2.18,2.38375,2.706,2.84025,-23.24619311680309,-33.04154188742993,0.4684828905627173,11386.0395636528,-3.135191996746989,0.8,5,2,0,-0.0160097947111843,Malaysia,2023-05-01
2.2352,2.18,2.38375,2.706,-17.398373983739845,-23.093861822185524,0.50450376154858,11386.0395636528,-3.135191996746989,0.8,6,2,1,0.1410208225035791,Malaysia,2023-06-01
2.45975,2.2352,2.18,2.38375,3.1882538017829143,-30.26437026011766,0.2605833751732211,11386.0395636528,-3.135191996746989,0.8,7,3,1,-0.0409267984271704,Malaysia,2023-07-01
2.97325,2.45975,2.2352,2.18,36.387614678899084,4.682686383240919,0.30113552665978743,11386.0395636528,-3.135191996746989,0.8,8,3,1,-0.0194487468882176,Malaysia,2023-08-01
3.1032,2.97325,2.45975,2.2352,38.83321403006443,14.678492239467866,0.3890367712911816,11386.0395636528,-3.135191996746989,0.8,9,3,0,-0.0435563756134858,Malaysia,2023-09-01
2.8845,3.1032,2.97325,2.45975,17.268015042179073,21.006816990036704,0.39833160892234826,11386.0395636528,-3.135191996746989,0.8,10,4,0,0.022963347155672,Malaysia,2023-10-01
2.77025,2.8845,3.1032,2.97325,-6.827545615067699,27.07568807339449,0.32907331921118427,11386.0395636528,-3.135191996746989,0.8,11,4,0,-0.011109914783665,Malaysia,2023-11-01
2.4224,2.77025,2.8845,3.1032,-21.938643980407324,8.375089477451692,0.27659232349554774,11386.0395636528,-3.135191996746989,0.8,12,4,1,0.1749179737372159,Malaysia,2023-12-01
2.55225,2.4224,2.77025,2.8845,-11.518460738429548,3.760544770810026,0.2578587082428392,11874.4273684245,4.289356294973379,0.8,1,1,0,-0.1282313409795765,Malaysia,2024-01-01
2.70975,2.55225,2.4224,2.77025,-2.183918418915254,-8.86235600773565,0.24114042261028315,11874.4273684245,4.289356294973379,0.8,2,1,0,0.040742891069387,Malaysia,2024-02-01
2.5902000000000003,2.70975,2.55225,2.4224,6.927014531043607,-16.53132250580046,0.16601787077500582,11874.4273684245,4.289356294973379,0.8,3,1,0,0.0071103859992103,Malaysia,2024-03-01
2.61725,2.5902000000000003,2.70975,2.55225,2.5467724556763605,-9.265037268157394,0.12214975644674925,11874.4273684245,4.289356294973379,0.8,4,2,0,-0.0128940763557494,Malaysia,2024-04-01
2.3866,2.61725,2.5902000000000003,2.70975,-11.925454377710121,-13.848930601931231,0.12212096223280931,11874.4273684245,4.289356294973379,0.8,5,2,0,-0.001935354319043,Malaysia,2024-05-01
2.397,2.3866,2.61725,2.5902000000000003,-7.45888348390088,-1.0485468956407007,0.12759694647600556,11874.4273684245,4.289356294973379,0.8,6,2,1,0.0752717342096236,Malaysia,2024-06-01
2.45175,2.397,2.3866,2.61725,-6.323431082242803,-3.9377020276226804,0.13251166269427286,11874.4273684245,4.289356294973379,0.8,7,3,1,-0.0005842772434636,Malaysia,2024-07-01
2.1854,2.45175,2.397,2.3866,-8.430403083885029,-19.350493587969375,0.15723496960494518,11874.4273684245,4.289356294973379,0.8,8,3,1,-0.0048205907341412,Malaysia,2024-08-01
1.98425,2.1854,2.45175,2.397,-17.219440967876498,-23.393946413404375,0.2214420452774692,11874.4273684245,4.289356294973379,0.8,9,3,0,-0.0198664632633001,Malaysia,2024-09-01
2.072,1.98425,2.1854,2.45175,-15.488936473947179,-20.83293533288757,0.1935787583043899,11874.4273684245,4.289356294973379,0.8,10,4,0,-0.041945176466541,Malaysia,2024-10-01
2.0536000000000003,2.072,1.98425,2.1854,-6.030932552393143,-13.952903712394193,0.19299874524636118,11874.4273684245,4.289356294973379,0.8,11,4,0,0.0012690012560714,Malaysia,2024-11-01
2.0860000000000003,2.0536000000000003,2.072,1.98425,5.127882071311585,-12.974551522736732,0.1664356201859153,11874.4273684245,4.289356294973379,0.8,12,4,1,0.1334466165435355,Malaysia,2024-12-01
1.812,1.7108,1.7225,2.42325,-25.22438873413804,8.933509678970797,0.29639483801173033,1426.14649179546,16.853176254651437,0.6923076923076923,1,1,0,0.2487141072098513,Philippines,2006-01-01
1.763,1.812,1.7108,1.7225,2.3512336719883953,-3.5426070305019874,0.30295375953545545,1426.14649179546,16.853176254651437,0.6923076923076923,2,1,0,-0.2496793815433502,Philippines,2006-02-01
1.8674,1.763,1.812,1.7108,9.153612345101703,-15.844975214060387,0.2709122965401655,1426.14649179546,16.853176254651437,0.6923076923076923,3,1,0,0.1160996217150067,Philippines,2006-03-01
2.073,1.8674,1.763,1.812,14.403973509933765,-14.453729495512224,0.13480531764981168,1426.14649179546,16.853176254651437,0.6923076923076923,4,2,0,0.1557708587695376,Philippines,2006-04-01
2.069,2.073,1.8674,1.763,17.35677821894499,20.116110304789547,0.15493991953872507,1426.14649179546,16.853176254651437,0.6923076923076923,5,2,0,0.033946927983246,Philippines,2006-05-01
2.0808,2.069,2.073,1.8674,11.427653421869977,21.627308861351402,0.14630964424808068,1426.14649179546,16.853176254651437,0.6923076923076923,6,2,1,-0.142421247297463,Philippines,2006-06-01
2.1505,2.0808,2.069,2.073,3.738543174143749,18.68101545253864,0.15034518172082065,1426.14649179546,16.853176254651437,0.6923076923076923,7,3,1,-0.0261956587213667,Philippines,2006-07-01
2.15275,2.1505,2.0808,2.069,4.0478492025133095,22.107203630175842,0.10429163796776761,1426.14649179546,16.853176254651437,0.6923076923076923,8,3,1,-0.0194898999428474,Philippines,2006-08-01
1.8534,2.15275,2.1505,2.0808,-10.928489042675892,-0.7497054728499486,0.10963207749863443,1426.14649179546,16.853176254651437,0.6923076923076923,9,3,0,-0.020490520784838,Philippines,2006-09-01
1.747,1.8534,2.15275,2.1505,-18.763078353871187,-15.726000964785324,0.1686990587308257,1426.14649179546,16.853176254651437,0.6923076923076923,10,4,0,0.1220384852563221,Philippines,2006-10-01
1.7085,1.747,1.8534,2.15275,-20.63639530832657,-17.423876268728854,0.20360303472689184,1426.14649179546,16.853176254651437,0.6923076923076923,11,4,0,-0.0478773123746769,Philippines,2006-11-01
1.8098,1.7085,1.747,1.8534,-2.3524333657062635,-13.023836985774695,0.19846478885854438,1426.14649179546,16.853176254651437,0.6923076923076923,12,4,1,-0.0107980925669224,Philippines,2006-12-01
1.646,1.8098,1.7085,1.747,-5.781339439038358,-23.459660544059524,0.1788733231926996,1712.65543282793,20.089727295249116,0.6923076923076923,1,1,0,0.2500433617857194,Philippines,2007-01-01
1.725,1.646,1.8098,1.7085,0.9657594381036194,-19.869933805597494,0.07405696231055275,1712.65543282793,20.089727295249116,0.6923076923076923,2,1,0,-0.2120563232753056,Philippines,2007-02-01
1.8418,1.725,1.646,1.8098,1.7681511769256364,-0.6258767670227594,0.07084574087409892,1712.65543282793,20.089727295249116,0.6923076923076923,3,1,0,0.138167579414242,Philippines,2007-03-01
2.0345,1.8418,1.725,1.646,23.60267314702309,16.456783056668556,0.1373677934112164,1712.65543282793,20.089727295249116,0.6923076923076923,4,2,0,0.0443618066042184,Philippines,2007-04-01
2.0460000000000003,2.0345,1.8418,1.725,18.608695652173914,19.75417032484639,0.16209807422257255,1712.65543282793,20.089727295249116,0.6923076923076923,5,2,0,-0.0306634313831679,Philippines,2007-05-01
2.0892,2.0460000000000003,2.0345,1.8418,13.432511673363013,15.438169963531866,0.1863760115107806,1712.65543282793,20.089727295249116,0.6923076923076923,6,2,1,-0.040129938999275,Philippines,2007-06-01
2.13325,2.0892,2.0460000000000003,2.0345,4.85377242565741,29.60206561360874,0.15927534779954672,1712.65543282793,20.089727295249116,0.6923076923076923,7,3,1,-0.0191414782035099,Philippines,2007-07-01
2.098,2.13325,2.0892,2.0460000000000003,2.5415444770283235,21.623188405797087,0.10375782580926877,1712.65543282793,20.089727295249116,0.6923076923076923,8,3,1,-0.0126751774144935,Philippines,2007-08-01
2.261,2.098,2.13325,2.0892,8.22324334673561,22.76034314257791,0.08211433340166567,1712.65543282793,20.089727295249116,0.6923076923076923,9,3,0,-0.0548777348328552,Philippines,2007-09-01
2.34625,2.261,2.098,2.13325,9.984765029883992,15.323175227328578,0.1161266406414418,1712.65543282793,20.089727295249116,0.6923076923076923,10,4,0,0.041688062095238,Philippines,2007-10-01
2.661,2.34625,2.261,2.098,26.835081029551965,30.05865102639296,0.21889996954469082,1712.65543282793,20.089727295249116,0.6923076923076923,11,4,0,-0.0394703600745689,Philippines,2007-11-01
2.59975,2.661,2.34625,2.261,14.982308712958847,24.43758376412024,0.2355909988730467,1712.65543282793,20.089727295249116,0.6923076923076923,12,4,1,-0.0740650017743824,Philippines,2007-12-01
2.61575,2.59975,2.661,2.34625,11.486414491209374,22.618071018399142,0.22911904202109992,1959.29233534978,14.400847817625761,0.6923076923076923,1,1,0,0.2931589877366729,Philippines,2008-01-01
2.7088,2.61575,2.59975,2.661,1.7963171739947326,29.11344137273595,0.18300129894803108,1959.29233534978,14.400847817625761,0.6923076923076923,2,1,0,-0.1491140520992449,Philippines,2008-02-01
3.1325,2.7088,2.61575,2.59975,20.49235503413791,38.54489164086685,0.2560708796733179,1959.29233534978,14.400847817625761,0.6923076923076923,3,1,0,0.0789699953782463,Philippines,2008-03-01
3.3475,3.1325,2.7088,2.61575,27.974768230908943,42.67448055407566,0.3163126248929485,1959.29233534978,14.400847817625761,0.6923076923076923,4,2,0,0.0916808781222204,Philippines,2008-04-01
3.6986,3.3475,3.1325,2.7088,36.54016538688718,38.992859827132655,0.45105105919396826,1959.29233534978,14.400847817625761,0.6923076923076923,5,2,0,0.008789774279899,Philippines,2008-05-01
3.87125,3.6986,3.3475,3.1325,23.58339984038309,48.908548898932594,0.5104992259217124,1959.29233534978,14.400847817625761,0.6923076923076923,6,2,1,-0.069052916220297,Philippines,2008-06-01
3.95825,3.87125,3.6986,3.3475,18.244958924570565,51.323712128452655,0.48129282631955744,1959.29233534978,14.400847817625761,0.6923076923076923,7,3,1,0.0039167893915905,Philippines,2008-07-01
3.3259999999999996,3.95825,3.87125,3.6986,-10.07408208511329,22.784997046662703,0.33384016634711267,1959.29233534978,14.400847817625761,0.6923076923076923,8,3,1,-0.0054137113241647,Philippines,2008-08-01
3.411,3.3259999999999996,3.95825,3.87125,-11.888924765902487,8.8906624102155,0.27790947267051047,1959.29233534978,14.400847817625761,0.6923076923076923,9,3,0,-0.0072912190184979,Philippines,2008-09-01
2.365,3.411,3.3259999999999996,3.95825,-40.2513737131308,-29.35026138909633,0.5815288900819985,1959.29233534978,14.400847817625761,0.6923076923076923,10,4,0,0.0282993234739734,Philippines,2008-10-01
1.8735,2.365,3.411,3.3259999999999996,-43.67107636800962,-49.345698372357106,0.8386584177522263,1959.29233534978,14.400847817625761,0.6923076923076923,11,4,0,-0.0666533021764834,Philippines,2008-11-01
1.38175,1.8735,2.365,3.411,-59.491351509821165,-64.30739425250242,1.0011470421471567,1959.29233534978,14.400847817625761,0.6923076923076923,12,4,1,-0.0170726315122191,Philippines,2008-12-01
1.4424,1.38175,1.8735,2.365,-39.01057082452433,-63.55965388745026,0.9001983172705151,1864.45043406471,-4.840620236905002,0.6923076923076923,1,1,0,0.2696582658406878,Philippines,2009-01-01
1.25475,1.4424,1.38175,1.8735,-33.02642113690952,-62.27450390859891,0.8217544898974796,1864.45043406471,-4.840620236905002,0.6923076923076923,2,1,0,-0.2688867865337858,Philippines,2009-02-01
