airline_iata,destination_airport_iata,destination_city,destination_country,iso_country,distance_km,carrier_type,gdp_per_capita,gdp_yoy_change,lcc_share,fuel_cost_per_seat_baseline,rf_pred_at_baseline,fuel_elasticity_per_dollar
TR,DPS,Denpasar,Indonesia,ID,1672.7968607217397,LCC,4925.43048751861,1.0073757638701997,1.0,344.47,0.04965810361947885,-0.0016185241548546808
TR,SUB,Surabaya,Indonesia,ID,1377.462023338354,LCC,4925.43048751861,1.0073757638701997,1.0,283.65,0.04965810361947885,-0.0016185241548546808
TR,YIA,Yogyakarta,Indonesia,ID,1230.8070118197843,LCC,4925.43048751861,1.0073757638701997,1.0,253.45,0.04965810361947885,-0.0016185241548546808
TR,LOP,Praya,Indonesia,ID,1766.6981411614934,LCC,4925.43048751861,1.0073757638701997,1.0,363.81,0.04965810361947885,-0.0016185241548546808
TR,MDC,Manado,Indonesia,ID,2327.166541155276,LCC,4925.43048751861,1.0073757638701997,1.0,479.22,0.04965810361947885,-0.0016185241548546808
TR,BPN,Balikpapan,Indonesia,ID,1464.187749183126,LCC,4925.43048751861,1.0073757638701997,1.0,301.51,0.04965810361947885,-0.0016185241548546808
TR,UPG,Makassar,Indonesia,ID,1871.0626717477096,LCC,4925.43048751861,1.0073757638701997,1.0,385.3,0.04965810361947885,-0.0016185241548546808
TR,PKU,Pekanbaru,Indonesia,ID,300.57064185110414,LCC,4925.43048751861,1.0073757638701997,1.0,61.9,0.04965810361947885,-0.0016185241548546808
TR,PLM,Palembang,Indonesia,ID,480.3842958442601,LCC,4925.43048751861,1.0073757638701997,1.0,98.92,0.04965810361947885,-0.0016185241548546808
TR,SRG,Semarang,Indonesia,ID,1166.3884861110594,LCC,4925.43048751861,1.0073757638701997,1.0,240.19,0.04965810361947885,-0.0016185241548546808
TR,PDG,Padang,Indonesia,ID,476.9015381967779,LCC,4925.43048751861,1.0073757638701997,1.0,98.21,0.04965810361947885,-0.0016185241548546808
TR,KJT,Majalengka,Indonesia,ID,1004.1211251446173,LCC,4925.43048751861,1.0073757638701997,1.0,206.77,0.04965810361947885,-0.0016185241548546808
TR,TJQ,Tanjung Pandan,Indonesia,ID,619.4281520123225,LCC,4925.43048751861,1.0073757638701997,1.0,127.56,0.04965810361947885,-0.0016185241548546808
TR,LBJ,Labuan Bajo,Indonesia,ID,2074.3949294347326,LCC,4925.43048751861,1.0073757638701997,1.0,427.17,0.04965810361947885,-0.0016185241548546808
TR,MNL,Manila,Philippines,PH,2374.0766097229753,LCC,3984.8315387656,4.751442325156674,1.0,488.88,0.062021096831242156,-0.0021709722057315015
TR,CEB,Cebu,Philippines,PH,2422.253140282608,LCC,3984.8315387656,4.751442325156674,1.0,498.8,0.062021096831242156,-0.0021709722057315015
TR,ILO,Iloilo City,Philippines,PH,2298.4761146088626,LCC,3984.8315387656,4.751442325156674,1.0,473.31,0.062021096831242156,-0.0021709722057315015
TR,CRK,Angeles City,Philippines,PH,2380.80717367896,LCC,3984.8315387656,4.751442325156674,1.0,490.27,0.062021096831242156,-0.0021709722057315015
TR,DVO,Davao City,Philippines,PH,2484.1740402963624,LCC,3984.8315387656,4.751442325156674,1.0,511.55,0.062021096831242156,-0.0021709722057315015
TR,SGN,Ho Chi Minh City,Vietnam,VN,1091.5682897540535,LCC,4717.29028732449,9.111914102671449,1.0,224.78,0.04469116992646615,-0.002838422735065897
TR,HAN,Hanoi,Vietnam,VN,2216.7331455982826,LCC,4717.29028732449,9.111914102671449,1.0,456.48,0.04469116992646615,-0.002838422735065897
TR,DAD,Da Nang,Vietnam,VN,1696.1645233327213,LCC,4717.29028732449,9.111914102671449,1.0,349.28,0.04469116992646615,-0.002838422735065897
TR,PQC,Phu Quoc,Vietnam,VN,979.1139424667427,LCC,4717.29028732449,9.111914102671449,1.0,201.62,0.04469116992646615,-0.002838422735065897
TR,CXR,Nha Trang,Vietnam,VN,1315.4584800019072,LCC,4717.29028732449,9.111914102671449,1.0,270.89,0.04469116992646615,-0.002838422735065897
TR,PNH,Phnom Penh,Cambodia,KH,1136.1775472467061,LCC,2627.87969756224,8.15438965054538,1.0,233.97,0.07229808550279163,0.008885027656070604
TR,SAI,Siem Reap,Cambodia,KH,1335.1777966769669,LCC,2627.87969756224,8.15438965054538,1.0,274.95,0.07229808550279163,0.008885027656070604
TR,RGN,Yangon,Myanmar,MM,1930.3673066121096,LCC,1359.05001560107,10.205456872937969,1.0,397.51,0.07548004838711099,0.008061565317381614
TR,BKK,Bangkok,Thailand,TH,1415.3040417559505,LCC,7346.62022142185,2.105862109734824,1.0,291.45,0.058917687812147276,-0.0019476037349386091
TR,DMK,Bangkok,Thailand,TH,1444.0888685571026,LCC,7346.62022142185,2.105862109734824,1.0,297.37,0.058917687812147276,-0.0019476037349386091
TR,HKT,Phuket,Thailand,TH,978.7984766422755,LCC,7346.62022142185,2.105862109734824,1.0,201.56,0.058917687812147276,-0.0019476037349386091
TR,KBV,Krabi,Thailand,TH,931.2197043140217,LCC,7346.62022142185,2.105862109734824,1.0,191.76,0.058917687812147276,-0.0019476037349386091
TR,USM,Ko Samui,Thailand,TH,1008.4005737427254,LCC,7346.62022142185,2.105862109734824,1.0,207.65,0.058917687812147276,-0.0019476037349386091
TR,CNX,Chiang Mai,Thailand,TH,2011.225764011722,LCC,7346.62022142185,2.105862109734824,1.0,414.16,0.058917687812147276,-0.0019476037349386091
TR,HDY,Hat Yai,Thailand,TH,736.600372288432,LCC,7346.62022142185,2.105862109734824,1.0,151.68,0.058917687812147276,-0.0019476037349386091
TR,CEI,Chiang Rai,Thailand,TH,2114.617485920497,LCC,7346.62022142185,2.105862109734824,1.0,435.45,0.058917687812147276,-0.0019476037349386091
TR,HKG,Hong Kong,Hong Kong,HK,2564.5328188380286,LCC,54074.6928519479,6.946529606750129,1.0,528.1,0.11194932343384416,0.0010558510781697727
TR,TPE,Taipei,Taiwan,TW,3221.2217873785476,LCC,35000.0,2.5,1.0,663.33,0.08951453764130762,-0.0003273801341609206
TR,KHH,Kaohsiung,Taiwan,TW,2947.5155939950773,LCC,35000.0,2.5,1.0,606.97,0.08951453764130762,-0.0003273801341609206
TR,ICN,Seoul,South Korea,KR,4626.09623496496,LCC,36238.639908315,1.5825037661840957,1.0,952.63,0.093348655545058,0.0007733368619313591
TR,PUS,Busan,South Korea,KR,4560.034592782679,LCC,36238.639908315,1.5825037661840957,1.0,939.03,0.093348655545058,0.0007733368619313591
TR,CJU,Jeju City,South Korea,KR,4274.689408212581,LCC,36238.639908315,1.5825037661840957,1.0,880.27,0.093348655545058,0.0007733368619313591
TR,NRT,Tokyo,Japan,JP,5357.014441697009,LCC,32487.0778047567,-3.987146293572319,1.0,1103.14,0.10130277777715029,0.0013654573798317082
TR,HND,Tokyo,Japan,JP,5299.0599978589735,LCC,32487.0778047567,-3.987146293572319,1.0,1091.21,0.10130277777715029,0.0013654573798317082
TR,KIX,Osaka,Japan,JP,4901.077414679893,LCC,32487.0778047567,-3.987146293572319,1.0,1009.25,0.10130277777715029,0.0013654573798317082
TR,FUK,Fukuoka,Japan,JP,4519.569022723746,LCC,32487.0778047567,-3.987146293572319,1.0,930.69,0.10130277777715029,0.0013654573798317082
TR,NGO,Nagoya,Japan,JP,5040.216733651508,LCC,32487.0778047567,-3.987146293572319,1.0,1037.91,0.10130277777715029,0.0013654573798317082
TR,OKA,Okinawa,Japan,JP,3743.9712474505386,LCC,32487.0778047567,-3.987146293572319,1.0,770.98,0.10130277777715029,0.0013654573798317082
TR,CTS,Sapporo,Japan,JP,5933.279540117862,LCC,32487.0778047567,-3.987146293572319,1.0,1221.81,0.10130277777715029,0.0013654573798317082
TR,PEK,Beijing,China,CN,4489.198079548265,LCC,13303.1481543868,2.7176671355156445,1.0,924.44,0.08444787204358968,-0.0010403415163707658
TR,PKX,Beijing,China,CN,4423.624373075194,LCC,13303.1481543868,2.7176671355156445,1.0,910.93,0.08444787204358968,-0.0010403415163707658
TR,PVG,Shanghai,China,CN,3804.6156143939725,LCC,13303.1481543868,2.7176671355156445,1.0,783.47,0.08444787204358968,-0.0010403415163707658
TR,CAN,Guangzhou,China,CN,2647.053711478043,LCC,13303.1481543868,2.7176671355156445,1.0,545.09,0.08444787204358968,-0.0010403415163707658
TR,SZX,Shenzhen,China,CN,2592.345183912244,LCC,13303.1481543868,2.7176671355156445,1.0,533.83,0.08444787204358968,-0.0010403415163707658
TR,TFU,Chengdu,China,CN,3219.234094931882,LCC,13303.1481543868,2.7176671355156445,1.0,662.92,0.08444787204358968,-0.0010403415163707658
TR,CKG,Chongqing,China,CN,3164.6713545317252,LCC,13303.1481543868,2.7176671355156445,1.0,651.68,0.08444787204358968,-0.0010403415163707658
TR,KMG,Kunming,China,CN,2642.850754410386,LCC,13303.1481543868,2.7176671355156445,1.0,544.23,0.08444787204358968,-0.0010403415163707658
TR,HGH,Hangzhou,China,CN,3649.1177436740954,LCC,13303.1481543868,2.7176671355156445,1.0,751.44,0.08444787204358968,-0.0010403415163707658
TR,XMN,Xiamen,China,CN,2991.9653402654626,LCC,13303.1481543868,2.7176671355156445,1.0,616.12,0.08444787204358968,-0.0010403415163707658
TR,HAK,Haikou,China,CN,2181.4330094588977,LCC,13303.1481543868,2.7176671355156445,1.0,449.21,0.08444787204358968,-0.0010403415163707658
TR,FOC,Fuzhou,China,CN,3206.0877734316864,LCC,13303.1481543868,2.7176671355156445,1.0,660.21,0.08444787204358968,-0.0010403415163707658
TR,NKG,Nanjing,China,CN,3720.458432880039,LCC,13303.1481543868,2.7176671355156445,1.0,766.14,0.08444787204358968,-0.0010403415163707658
TR,WUH,Wuhan,China,CN,3443.0414263697385,LCC,13303.1481543868,2.7176671355156445,1.0,709.01,0.08444787204358968,-0.0010403415163707658
TR,CSX,Changsha,China,CN,3139.97939456317,LCC,13303.1481543868,2.7176671355156445,1.0,646.6,0.08444787204358968,-0.0010403415163707658
TR,CGO,Zhengzhou,China,CN,3826.7644516208725,LCC,13303.1481543868,2.7176671355156445,1.0,788.03,0.08444787204358968,-0.0010403415163707658
TR,TNA,Jinan,China,CN,4173.758345969014,LCC,13303.1481543868,2.7176671355156445,1.0,859.48,0.08444787204358968,-0.0010403415163707658
TR,TAO,Qingdao,China,CN,4229.507066325081,LCC,13303.1481543868,2.7176671355156445,1.0,870.96,0.08444787204358968,-0.0010403415163707658
TR,SHE,Shenyang,China,CN,4885.361268812774,LCC,13303.1481543868,2.7176671355156445,1.0,1006.02,0.08444787204358968,-0.0010403415163707658
TR,WUX,Wuxi,China,CN,3769.4083288294146,LCC,13303.1481543868,2.7176671355156445,1.0,776.22,0.08444787204358968,-0.0010403415163707658
TR,KWE,Guiyang,China,CN,2815.689896128401,LCC,13303.1481543868,2.7176671355156445,1.0,579.82,0.08444787204358968,-0.0010403415163707658
TR,NNG,Nanning,China,CN,2404.10610687406,LCC,13303.1481543868,2.7176671355156445,1.0,495.07,0.08444787204358968,-0.0010403415163707658
TR,DYG,Zhangjiajie,China,CN,3159.4578504799088,LCC,13303.1481543868,2.7176671355156445,1.0,650.61,0.08444787204358968,-0.0010403415163707658
TR,SWA,Shantou,China,CN,2811.65578181165,LCC,13303.1481543868,2.7176671355156445,1.0,578.99,0.08444787204358968,-0.0010403415163707658
TR,HFE,Hefei,China,CN,3667.326358556465,LCC,13303.1481543868,2.7176671355156445,1.0,755.19,0.08444787204358968,-0.0010403415163707658
TR,KHN,Nanchang,China,CN,3308.5924267502,LCC,13303.1481543868,2.7176671355156445,1.0,681.32,0.08444787204358968,-0.0010403415163707658
TR,SYX,Sanya,China,CN,1974.1719895904946,LCC,13303.1481543868,2.7176671355156445,1.0,406.53,0.08444787204358968,-0.0010403415163707658
TR,JJN,Quanzhou,China,CN,3040.8229747271375,LCC,13303.1481543868,2.7176671355156445,1.0,626.18,0.08444787204358968,-0.0010403415163707658
TR,NGB,Ningbo,China,CN,3664.1211080503367,LCC,13303.1481543868,2.7176671355156445,1.0,754.53,0.08444787204358968,-0.0010403415163707658
TR,TSN,Tianjin,China,CN,4412.326152825628,LCC,13303.1481543868,2.7176671355156445,1.0,908.61,0.08444787204358968,-0.0010403415163707658
TR,XIY,Xi'an,China,CN,3711.2968938247213,LCC,13303.1481543868,2.7176671355156445,1.0,764.25,0.08444787204358968,-0.0010403415163707658
TR,SYD,Sydney,Australia,AU,6294.727208310837,LCC,64603.9856308464,-0.6984368540630004,1.0,1296.24,0.11744855942737585,0.001841862880101991
TR,MEL,Melbourne,Australia,AU,6033.9042499072075,LCC,64603.9856308464,-0.6984368540630004,1.0,1242.53,0.11744855942737585,0.001841862880101991
TR,BNE,Brisbane,Australia,AU,6143.832009979592,LCC,64603.9856308464,-0.6984368540630004,1.0,1265.17,0.11744855942737585,0.001841862880101991
TR,PER,Perth,Australia,AU,3912.3581536025526,LCC,64603.9856308464,-0.6984368540630004,1.0,805.65,0.11744855942737585,0.001841862880101991
TR,ADL,Adelaide,Australia,AU,5403.776997833832,LCC,64603.9856308464,-0.6984368540630004,1.0,1112.77,0.11744855942737585,0.001841862880101991
TR,DRW,Darwin,Australia,AU,3340.6004636145285,LCC,64603.9856308464,-0.6984368540630004,1.0,687.91,0.11744855942737585,0.001841862880101991
TR,AKL,Auckland,New Zealand,NZ,8409.14482327899,LCC,49205.1792146792,0.2633121006151429,1.0,1731.65,0.11683711705571681,0.001841862880101991
TR,NAN,Nadi,Fiji,FJ,8305.479175194369,LCC,6425.74151715712,8.429265953254173,1.0,1710.31,0.030814226092038557,-0.002460807921697967
TR,NOU,Noumea,New Caledonia,NC,7224.803607481729,LCC,,,1.0,1487.77,0.08444787204358968,-0.0010403415163707658
TR,POM,Port Moresby,Papua New Guinea,PG,4935.501063119663,LCC,3006.70564478923,1.3700743307052399,1.0,1016.34,0.07539414523453726,0.007459326221727
TR,DEL,New Delhi,India,IN,4157.806658778596,LCC,2694.73780859961,6.50631098394534,1.0,856.2,0.07229808550279163,0.008885027656070604
